label;sentence
0;Jedes einzelne für sich ist Zeugnis der jeweiligen Bau- und Kunstgeschichte, des Zeitgeists und der Gesellschaftsordnung. Ohne detailliert werten zu wollen, kann ich fast allen Gebäuden etwas abgewinnen - dabei empfinde ich Gebäude, die Nüchternheit und blanke Effizienz wiederspiegeln, weniger anziehend.
0;Die Mischung an (sehr hochwertigen) Gebäuden aus den verschiedenen Epochen zeigt symbolisch die Geschichte der Stadtentwicklung auf --> sehr interessant Gleichzeitig verhindern die verschiedenen Typologien (Blockrand, Solitäre usw.) eine klare Fassung des Platzes und lassen ihn auslaufen, was sehr schade ist.
0;Verwaltungsgebäude Fritz-Foerster-Platz 2- Schmuckelemente des Jugendstils -> Altbau, Ein Gebäude aus dem Zweiten Weltkrieg - Beyer-Bau - Kopfbau wegen Observatoriumsturm - Neue Mensa Dresden - Neubau Mir gefällt Beyer-Bau weger, weil es leicht zu erkennen ist und sich von den anderen Gebäuden in der Umgebung unterscheidet.
0;Irgendwie eine interessante Zusammenstellung. Aber das fällt einem eigentlich nur auf, wenn man lange darüber nachdenkt, der Platz ist ja kaum als Ensemble wahrnehmbar. Wenn die neue Mensa saniert ist, ergibt das vielleicht ein spannendes Pärchen, 2x Ost-Architektur, einmal (zu Recht) gut verkleidet, einmal denkmalgerecht saniert.
0;Die Mensa wäre in moderat saniertem Zustand sicherlich ein Blickfang, da ein Zeugnis der DDR-Archtiktur aber auch zentrale Anlaufstelle der Studierenden, wenn wieder in Betrieb. Auch das HSZ gefällt mir als Gebäude sehr gut. Die Bergstraße ist architektonisch teils sehr interessant, allerdings geht dies durch die Gestaltung der Straße unter.
0;Durchweg positiv: interessante Gliederung der Baumassen und ansprechende Details der Fassadengestaltung
0;Da der Beyer-Bau sehr eingerückt liegt, wirkt das Eckgebäude von Carl Zeiss Digital Innovation AG wie das letzte historische Überbleibsel. Alle anderen Gebäude sind nicht an den Platzkanten orientiert und wirken auch durch ihr Erscheinungsbild als Fremdkörper (insbesondere Neue Mensa). Generell wirkt der Platz durch die wenigen beschattenden Gebäude sehr kahl.
0;Die Mensa Bergstraße, welche ich aus meiner Studienzeit kenne, ist ein Baudenkmal seiner Zeit und sollte erhalten und baldigst saniert werden. Die Hochäuser und der Beyer-Bau prägen den Platz. Schön finde ich die Gründerzeithäuser der Fa. Saxonia. Ggf. könnte die Blockbebauung in diesem Bereich ergänzt werden, womit auch Flächen für Einzelhandel oder Gastronomie erstellt werden könnten.
0;Die TU-Gebäude westlich am Platz (Beyer-Bau, Potthoff-Bau), sowie das Gebäude von Saxonia Systems geben dem Platz als Altbauten halbwegs ein Gesicht und sollten mit mehr Beachtung bedacht werden. Die östlichen Gebäude mit den Wohnheimen und der Neuen Mensa sind als Zeugen der Architekturgeschichte zu ertragen, besonders die Neue Mensa jedoch könnte dringend einen neuen Anstrich vertragen.
0;SAXONIA Systems gefällt mir als Vorkriegsbau besonders gut, die Neue Mensa ist ebenfalls als Gebäide der Ostmoderne interessant, fasst den Platz jedoch nicht ein. Eigentlich bietet der Platz einen interessanten Überblick über die Bauepochen (SAXONIA-> Gebäude der Verkehrswissenschaften-> Neue Mensa -> HSZ), allerdings empfinde ich diese Gebäude mit Ausnahme des SAXONIA-Hauses als nicht wirklich dem Platz zugehörig
0;außer dem Beyer-Bau und dem Carl Zeiss DI AG stehen ja nur moderne viereckige Würfel, was sehr schlecht in das Altstadtnahe Bild passt -Mensa , es gibt sicherlich vieles aus Ostzeiten, was nicht schlecht war. Die Mentalität ausschließlich rechteckige graue Klötze zu bauen zählt für mich nicht dazu. Besonders in einer Stadt mit einer solchen Stadtkern wie Dresden. Zum Glück haben die Leute vor ein paar hundert Jahren anders gedacht, die Menschen die in ein paar hundert Jahren in der Zukunft auf die Bauwerke aus jetziger Zeit zurückschauen, werden sicherlich Stolz auf die Schönheiten wie die Mensa oder das Hörsaalzentrum sein...
0;Die Gebäude um den Platz herum gefallen mir, mit Ausnahme der neuen Mensa, gut. Sie spiegeln die wechselhafte Stadtgeschichte wider (historischer Campus vs. Neubau HSZ, Hochhäuser des Studentenwohnheims renoviert und farblich modern gestaltet). Zu einer Stadt wie Dresden gehört es auch, nach dem Verlust des historischen Gesichts, eine neue Vision des Stadtbildes zu entwickeln. Hier liegt die Betonung auf der Vision im Sinne der Entwicklung, nicht auf der beliebigen Schaffung von Neubauten oder nicht aufzulösender Nostalgie. Die Stadt sollte hier meiner Meinung nach viel progressiver vorgehen (s. Köln, Berlin, ....). Ein erster Schritt wäre es, die neue Mensa mit innovativen Ideen komplett zu sanieren oder durch einen Neubau zu ersetzen.
0;Bessere Balance zwischen moderner und alter Architektur
0;Fassadensanierungen (Mensa, TU)
0;Freundliche helle Farben der DDR Bauten, der historische Teil sollte so erhalten werden,wie er war.
0;Denkmalstatus der neuen Mensa überdenken...Neubau mit mehr Bezug und Öffnung zum Platz dringend notwendig
0;Schaffung von 
0;Neue Mensa renovieren und modern gestalten. Kann nicht verstehen, dass das olle Ding unter Denkmalschutz steht.
0;Mehr Kreativität...derzeit fallen die Gebäude nicht auf. Es ist sehr spannend wie die neue Mensa umgestaltet werden soll..und vor allem wann.
0;NM - abreißen. Architekturstudenten-Wettbewerb für Neubau. Bierstube gern als Reminiszenz wieder errichten, vor allem Feeling und Interieur.
0;sofern beim Potthoff-Bau unter Berücksichtigung des Denkmalschutzes eine Renovierung der Außenfassade möglich ist, sollte diese durchgeführt werden
0;Etwas mehr färbe, weniger grau, weniger Würfelhusten. Bestehende Gebäude ggf. durch Lückenschluss oder umbauten optisch attraktiver gestalten (Kunst am Bau)
0;Neue Mensa als Kunstgalerie oder modernes Kulturhaus/Museum der Wissenschaft umfunktionieren. Im vorderen Bereich ein grünes Garten oder eine Ausstellung von Skulpturen platzieren
0;es gibt kaum Gebäude welche Freizeiteinrichtungen haben, dort wäre es schön eventuell mit dem Studentenwerk eine Möglichkeit zu schaffen 
0;Die sanierte Mensa Bergstraße könnte für Studentenveranstaltungen oder eine weitere kulturelle Nutzung zur Verfügung gestellt werden. Eine Umnutzung der Bestandsgebäude halte ich nicht für sinnvoll.
0; Viel kulturelle Einrichtungen,
0;Die neue Mensa sollte entweder ähnlich wie der Kulturpalast aufgearbeitet werden, oder gänzlich neugebaut werden (auch wenn sie unter Denkmalschutz steht). Eine Nutzung über die bestehende hinaus sehe ich nicht als sinnvoll an.
0;Die Nutzungen müssten den Platz stärker beleben. Ich denke jedoch, dass die bestehenden Bauten unter Denkmalschutz stehen
0;Wie bereits beschrieben, würde ich trotz Denkmalschutz-Auflagen der Neuen Mensa als Tor zur Uni ein weiteres gläsernes Geschoss als Kubus mit Dachterrasse inkl. Gastro- und Konferenz-Nutzung aufsetzen. Ein mögliche Blockrand Bebauung zum Nürnberger Platz könnte Einzelhandel und Caf s aufnehmen. Die Größe des Platzes lässt aktuell keine Verweildauer zu, weil er primär als Umstiegs-Knotenpunkt für Studenten genutzt wird. Abends ist der gesamte Bereich leer.
0;Kulturzentrum
0;Lieber ältere Architekturepoche, freundliche helle Farben
0;künsterische Aspekte sollten hervortreten, aber bitte nur mäßig abstrakt.
0;Für die Bevölkerung öffnen, Veranstaltungen und kulturelle Angeboten darin abhalten.
0;Ein Infozentrum zur historischen Geschichte des Platzes und der TU Dresden sowie der HTW.
0;ansprechende, kreative Form, bunt, Raum für individuelle Gestaltung (z.b Street Art, Kunst, Graffiti), Nutzung als Caf und Working Space
0;hoffe, es später als Schulungsraum nutzen zu können es sollte eine kleine Mitmach/Anfass-Ausstellung beherbergen für die Öffentlichkeit
0;Ich wünsche mir, dass der Fritz-Foerster-Platz zukünftig als Eingang zur TU Dresden wahrgenommen wird. Das könnte über ein passendes Kunstwerk, eine Infotafel, optisch gestaltetet Haltestelle mit TU-Bezug erfolgen.
0; Keine Wohnnutzungen unmittelbar am Platz, da diese aufgrund des Lärmschutzes studentische Kulturveranstaltungen gefährden.
0;Das neue Carbonbetongebäude sollte nicht nur Demonstrationsobjekt sein, man könnte darin Kunst austellen. 
0;Anwendung moderner Architektur (mal was wagen, neue Baustoffe, Experimente) in Einklang mit harmonischen, organischen Formen (Rundungen, Unregelmäßigkeiten). Bessere Vernetzung zwischen Uni als Lehrstätte und täglichem Leben um die Abgrenzung von Studenten und anderen zu reduzieren.
0;Keine Gebäude sondern eine große Installation im Stiel der Unisphere in New York mit Wissenschaftlichen Fakten über Dresden (Längen-/Breitengrad, Höhe über NN,.... Professoren der TU werden, wenn man sie fragt, wahrscheinlich noch mehr Ideen für für interessante Daten haben die man da anbringen könnte) oder eine große Installation die das Sonnensystem mit beweglichen Planeten/Monden/usw. darstellt
0;neue Architektur wagen, keine Einheitsbauten, Auflockerung von Fassaden v. a. mit Farbe, unterschiedlichen Materialien und mit Fassadengrün Orientierung an Architektur aus den Niederlanden bzw. Skandinavien - wo, wenn nicht im TU-Bereich kann man in Dresden mal modernere Bauten wagen? 
0;Diversität aktiv erhöhen, mehr Bäume, mehr interaktive Kunst (auch aus dem Wissenschaftsbetrieb)
0;einige Demonstrationen starten hier
0;Da ist wenig los - manchmal sammelt sich eine Demo dort
0;nur zweckdienliche Verwendung, keine Freizeitaktivitäten möglich
0;Es gibt keine, weil keine Aufenthaltsqualität gegeben ist. Außnahme: Demonstrationen.
0;Kaum vorhanden, Treffpunkt für Demonstrationen weil einziger größerer öffentlicher Platz an der Uni.
0;Freizeitmöglichkeit
0;Freizeitmöglichkeiten
0;Mehr für Demos nutzbar machen
0;denkabr wäre Kunst und 
0;mehr Freizeitmöglichkeiten wäre gut
0;Mehr Treff- und Freizeitmöglichkeiten
0;Events Workshops Demos Partys
0;mehr Möglichkeiten für Austausch & Freizeit
0;mehr Entspannungs- und Freizeitmöglichkeiten
0;Nutzungsraum für Feste und Veranstaltungen im Freien
0;nur in zweiter Reihe vorstellbar für Freizeitaktivitäten
0;Mehr Raum für Kunst und 
0;Sitzgelegenheiten Freizeitmöglichkeiten Aufenthaltsmöglichkeiten
0;Streetart. Keine Werbeplakate mehr an der Wand an der Bushaltestelle an der Mensa.
0;Fußgängerunterführung in Kombination mit Kreativräumen (Makerlabs, Atelier, Bühne o.ä.)
0;Street Art auf dafür eingesetzten Wänden und Flächen, Festivitäten im Bereich der Studenten- Wohnheime.
0;spontante Ausstellungen oder eine Box, in der innovative und/oder spannende Ideen, Projekte etc vorgestellt werden
0;temporäre Ausstellungn und Aktionen bieten, stärker nutzen am Wochenden für die Leute die in der Nähe der Uni wohnen
0;regelmäßige Konzerte oder ähnliche Veranstaltungen, die es möglich machen, dass man den Platz als Mensch zu Fuß erleben kann.
0;Interaktionsmöglichkeiten Kunst/Wissenschaft zur ERhöhung der Attraktivität des Platzes auch am Wochenende oder in den Abenstunden
0;steckt schon oben mit drin Kunst!! in Zusammenarbeit mit Hochschule, ggf. auch temporär wechseln, teils fest installiert Skaten Longbord Möglichkeit als kleine Abwechslung auf dem Weg
0;Aufstellung einer größeren Buchtauschstelle. Die kleine Telefonzelle vorm HSZ ist viel zu eng und sehr unpraktisch. Wenn man ein schönes Beispiel sehen will, wie es auch geht, dann fahre man nach Reinhardtsdorf-Schöna, wo ein altes Wartehäuschen wirklich super schön gestaltet wurde.
0;Cafes, Kioske und Sitzberreiche, alles in einer schönen grünen Umgebung. Sportmöglichkeiten an so einem belebtem Platz wären viel zu gefährlich. Freizeitmöglichkeiten wären hingegen schön, bereiche für Künstler und Musiker, zB. mit einem öffentlichen outdoor Klavier oder sowas ähnlichem.
0;Hinweis zum Campus, auf Aktivitäten könnte man je nach Veranstaltungsplanung aufstellen. Es wäre auch schön, wenn sich hier wieder mehr Konzerte ansiedeln würden, wie früher das Dixieland-Festival oder Outdoor-Messen oder einfach Konzerte für Junge Bands, Newcomer aus dem Ausland. Vor allem auch in der zukünftigen Neuen Mensa oder Alten Mensa. Es könnten auch Schnuppertage für bestimmte Sportarten im Outdoorbereich angeboten werden.
0;Viel, demos usw
0;Eigentlich nur zu Demos
0;unregelmäßig zu Deomonstrationen.
0;als Platz nur bei Demos oder Bockbieranstichen
0;Ganz selten treffen sich Menschen vor Demos hier.
0;für Demos hin und wieder als Startpunkt ansonsten eben Verkehr
0;Hohe Nutzung zu Stoßzeiten. Nutzung als Startpunkt für Demonstrationen.
0;Ich kann mich nicht erinnern, dass der Platz genutzt wird, obwohl ich täglich da bin. Bei Nutzung würde mir lediglich einfallen, dass die Erstsemester-Tüten da verteilt werden und Demos starten.
0;der Platz wird hauptsächlich unter der Woche (morgens und nachmittags), nachts und am Wochenende jedoch so gut wie gar nicht, da keinerlei kulturelle Veranstaltungen (von derLukaskirche mal abgesehen) dort regelmäßig stattfinden.
0;Straßenfeste
0;Am Wochenende
0;siehe Beispiel.
0;Mehr Freizeitnutzung
0;Events und Kundgebungen
0;Events immer mal denkbar
0;Local Event an Wochenenden
0;Local Event an Wochenenden
0;Nutzung am Abend durch Events
0;Im Sommer für Open-Air Events.
0;Events an Wochenende und abends
0;Mehr soziale Events ermöglichen
0;Baustellenradio zur Unterhaltung
0;Attraktiver durch Freizeitsangebote
0;Mehr Events abends und am Wochenende
0;Straßenfestival an ausgewählten Tagen
0;Demonstrationen für eine Verkehrswende.
0;Kulturelle Angebote schaffen Stadtkunst
0;Abends und am Wochende für Musik, 
0;Veranstaltungsfläche für kleinere Events.
0;Pop Up Events ab 19 Uhr und am Wochenende
0;Der Platz ist für größere Events zu klein
0;Abends, wenn es ruhiger wird, etwas mit Musik.
0;Local Events an Wochenenden wäre eine gute Idee.
0;Wochentags, um auf Projekte aufmerksam zu machen
0;Trödelmarkt in der Nähe des künftigen Carbon-Hauses
0;Veranstaltungen am Wochenende, Sperrung des Platzes
0;Als Aufenthaltsfläche in den Pausen und Freistunden
0;Abends und Nachts könnten kleine Events statt finden
0;Events am Wochenende, Wochenmärkte, Studentenflohmarkt
0;Local Event an Wochenenden, Treffpunkt unter der Woche
0;Local Event an Wochenenden (Konzerte auf HSZ wiese etc)
0;Aufenthaltsfunktion, Kunst, usw. siehe vorherige Seiten
0;Veranstaltungen könnten dort stattfinden, Biergarten...
0;sollte mehr Leben, auch nachts, haben. Events, Festivals
0;Ort für abendliche Sommerkonzerte. Kleine Freilichtbühne
0;Markte, Forum, Autsuchplatform zwichen Stadtbevölkerung/Uni.
0;(Open-Air) Events an Wochenenden und/oder abends in der Woche
0;er könnte abends oder am Wochenende für Flohmärkte genutzt werden
0;wochentags
0;auch kann man am Abend hier einige kliene Veranstaltung stattfinden
0;Zusätzliche Veranstaltungen Abends, da gute Erreichbarkeit für Studenten
0;Veranstaltungen finde ich an so einem Knotenpunkt nicht wirklich prickelnd.
0;Ab und zu Straßenkünstler bzw Musik tagsüber. Abwechslung zum Verkehrsrauschen
0;tagsüber ständig als Platz für guten Aufenthalt nachts vielleicht für Events
0;Ich denke, für Local Events hat Dresden weitaus attraktivere Standorte zu bieten.
0;Er sollte in den Abend hinein Nutzbar sein durch GEstaltung und entsprechende Angebote
0;in der Woche Imbissgastronomie für TU und Anwohner, Belebung an den Wochenenden durch Events.
0;einmal im Jahr großes Fest oder Konzert auf dem Platz und Sperrung für den Durchgangsverkehr
0;Aufstellung von Studenten-/ Kunstprojekten, wie bspw. auch vor dem HSZ derzeit schon der Fall.
0;gern mehr Nutzen zu allen Tageszeiten. Auch gern was fürs Wochenende wie Bühne und Strand o.ä.
0;An Abenden und Wochenenden könnten KOnzerte, Märkte, Infoveranstaltungen durchgeführt werden.
0;Nicht nur eine Event 
0;insofern Straßenverkehr unterirdisch läuft kann der Platz oberirdisch genutzt werden für Events.
0;Musikveranstaltungen am Abend am Wochenende (wo Platz ist), Demos, Ausstellungen vor den Gebäuden
0;Unter der Woche für Pausen von der Uni und zum verweilen/ Treffen. Am Wochenende für kleine Events.
0;Abends ggf Nutzung durch Events , Musik, 
0;Abendstunden für Veranstaltungen, die bisher auf der Wiese hinterm HSZ stattfinden. Konzerte, Barbetrieb
0;Nachmittags, abends als Treffpunkt für Freizeitaktivitäten, local Events am Wochenende finde ich auch gut
0;Wiederholung: Schaffung attraktiver Freizeitmöglichkeiten (sportlich, kulturell) um Grund zum Aufenthalt zu geben
0;vielleicht einen offenen Club/open air Bühne für Nachtverantsaltungen oder gemütliches Zusammensitzen (wie an der Elbe)
